hostname,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2,distance_pc,model_G,model_BP,model_RP,model_H,model_g,model_r,model_i,model_z
HATS-62,0.8959999995826302,9549942237.246958,0.5,3.0,27.424392835333734,2.1550240013887767,29.579416836722512,509.999176025391,7.7651149124728525,8.975516087642553,6.564471565305102,1.0397374184201185,13.557113771330313,2.6075461645047113,2.000914094274466,1.4454052336850218
HATS-3,1.209,3199999964.4714847,0.29233361765932836,3.0,12.921645084557252,3.2304111993411193,16.15205628389837,414.876556396484,6.1427496083679,7.179114732097853,5.116386352487783,0.8320710360794468,13.083603850200223,2.6075461645047113,1.987188177067277,1.4316793164778328
TOI-1288,0.9552,6500000000.000002,0.5,3.0,25.166510149352185,0.944784,26.111294149352183,114.495964050293,7.5111590818710265,8.688265693954202,6.340699750860569,1.0397374184201182,13.390652742839418,2.6075461645047113,2.000914094274466,1.4454052336850218
HATS-14,0.967,4899999998.992909,0.5,3.0,26.578902108702515,0.4623999999999999,27.041302108702514,503.854583740234,7.546140177435056,8.722806721247194,6.3770076289832645,1.0397374184201182,13.268143837855801,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1408,1.312,2699999970.640583,0.5,3.0,7.62442435164021,1.0000000000000095,8.624424351640219,139.357040405273,5.868337090260001,6.916219123588963,4.830219328443624,1.0397374184201182,13.007919929626803,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-176,1.3449999539226918,4809999976.729449,0.3933348310191493,3.0,3.3660475087437693,0.841511435497357,4.207558944241127,585.757202148438,2.962192290605949,4.420184721400918,1.5877679964281413,0.9330722494392676,13.259412758384201,2.6075461645047113,1.9938639532655078,1.4383550926760635
TOI-2193 A,1.0819999879990059,5500001072.975759,0.47775810362227084,3.0,13.003704941316743,3.250925887698654,16.254630829015397,337.516021728516,6.715338804130548,7.8258729930090745,5.610226975997517,1.0174955220423891,13.316611675391536,2.6075461645047113,1.9994439938914836,1.4439351333020394
TOI-5205,0.392,732909108.4916371,0.5,3.0,835.4377450332579,4.0,839.4377450332579,86.8316421508789,13.099871725579053,15.502071178247732,11.277800102268792,1.0397374184201182,12.441401891607345,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-94 A,1.669999993830947,2699999975.9827023,0.5,3.0,6.484719364912067,0.9216000000000021,7.406319364912069,209.219131469727,2.7521679704957465,4.139693450624524,1.4112108471841294,1.0397374184201182,13.007919930448171,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-89,0.92,1300000000.0000005,0.5,3.0,30.919049068545913,1.9599999999999997,32.87904906854591,284.972869873047,8.090125772058265,9.321277591650826,6.8709296493067935,1.0397374184201182,12.691597606000153,2.6075461645047113,2.000914094274466,1.4454052336850218
KELT-16,1.2109999891382854,3099999950.443189,0.3905386153010732,3.0,9.861545419012693,2.465385032039772,12.326930451052466,434.824310302734,6.207331430414314,7.258005965995709,5.165253502204209,0.9302760337211915,13.069421370940436,2.6075461645047113,1.9936791345914058,1.4381702740019615
TOI-5210,1.105,5299999999.99999,0.5,3.0,14.694700242736122,0.49561599999999995,15.190316242736122,300.411010742188,6.612675777924771,7.7196741351837055,5.510573831287385,1.0397374184201182,13.301199723312493,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-133,1.159999998821764,6799999973.044769,0.5,3.0,9.19390503272225,0.7056000000000003,9.899505032722251,545.052062988281,5.118360504041061,6.348368840059674,3.919006945789812,1.0397374184201182,13.409015646187962,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-69,0.83,1800000000.0000017,0.5,3.0,35.99423552402458,0.3600000000000001,36.35423552402458,50.199634552002,8.70072728541615,10.024142523635042,7.406439950281756,1.0397374184201182,12.831414676950585,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-70 A,1.106,9500000413.505741,0.4715309700266161,3.0,14.594287280476784,3.648573237353659,18.242860517830444,228.308258056641,3.5857798658083384,5.393601888208341,2.102963155058924,1.0112683884467344,13.554685597792028,2.6075461645047113,1.9990324052693453,1.443523544679901
WASP-90,1.55,1000000.0,0.4600857561817744,3.0,157.27952016174066,5.320544093846282,162.60006425558694,469.88311767578097,5.651682812475431,6.952213342009994,4.374042134111523,0.9998231746018927,9.57899679369846,2.6075461645047113,1.9982759224150566,1.4427670618256123
HAT-P-65,1.2969999967732133,3899999962.5047007,0.5,3.0,5.893444167817306,1.3642240000000028,7.257668167817309,741.461059570313,5.888114414268264,6.980465627221596,4.801221647269331,1.0397374184201182,13.169095434072185,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4479,0.452,4999999999.999999,0.5,3.0,111.63171597442995,4.0,115.63171597442995,80.2959060668945,12.524406083358857,14.809456855148943,10.737766715523636,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1431,1.8999999963414427,289999997.34673154,0.2809725828572872,3.0,2.334113922427132,0.5835284384509354,2.9176423608780673,149.100784301758,4.290111690890173,5.101657766864927,3.5921579928605842,0.8207100012774056,12.03867065227095,2.6075461645047113,1.9864372581110012,1.430928397521557
TOI-1448,0.372,4999999999.999999,0.5,3.0,128.35409086117653,0.27040000000000003,128.62449086117653,73.4036865234375,13.268788477674937,15.733678434765956,11.42782570178744,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-172,1.1280000823355678,7399999915.427041,0.4260835386019648,3.0,4.949149529501338,1.2372872710623584,6.186436800563697,354.298217773438,4.1835182139819445,6.043143987545923,2.7236772754874643,0.9658209570220831,13.445741452658135,2.6075461645047113,1.9960285118419014,1.4405196512524572
HATS-13,0.962,2499999999.9999995,0.5,3.0,32.28211040688535,3.24,35.52211040688535,430.803314208984,7.745177709109727,8.936420232143817,6.562513035568912,1.0397374184201182,12.976696004569765,2.6075461645047113,2.000914094274466,1.4454052336850218
MASCARA-1,1.899999999143961,799999985.9541574,0.3043100468259978,3.0,1.5239418814100905,0.3809854488230712,1.9049273302331617,180.943283081055,4.06573319636498,4.919550305071207,3.291765889015047,0.8440474652461162,12.481754464991978,2.6075461645047113,1.987979771129477,1.4324709105400328
TOI-6034,0.514,7800000000.000007,0.5,3.0,95.57734122118138,5.569599999999999,101.14694122118138,117.061981201172,11.915657366555452,14.069566363566357,10.175166355585466,1.0397374184201182,13.470225331166107,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-46,0.8279999978986102,9600001469.687695,0.378938424992883,3.0,29.50127496372475,7.375318158909223,36.87659312263397,368.225677490234,8.275124850050796,9.534797681061988,7.03181153129843,0.9186758434130013,13.55954765328443,2.6075461645047113,1.9929124084127956,1.4374035478233513
TOI-2374,0.75,4099999967.0569773,0.5,3.0,40.62526815730906,1.9600000000000024,42.58526815730906,135.292266845703,9.262040700825537,10.686716996064897,7.894924448828892,1.0397374184201182,13.190534258652947,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 202772 A,1.7199999992829809,1700000016.413432,0.3314325497985256,3.0,0.06323220100117741,0.015808082989391316,0.07904028399056873,162.26318359375,4.360982975109237,5.351051116229062,3.3905141698823784,0.871169968218644,12.807046375803688,2.6075461645047113,1.9897724600859494,1.4342635994965052
WASP-73,2.5199999582969084,4299999954.169364,0.31978200853815936,3.0,2.0685769706574852,0.5171451295042655,2.5857221001617505,315.406494140625,2.2063882576660854,3.7052325579974354,0.791114949303432,0.8595194269582778,13.209936651428867,2.6075461645047113,1.9890024059108042,1.43349354532136
TOI-1278,0.54,4999999999.999999,0.5,3.0,81.45084173417757,4.1616,85.61244173417757,75.3965225219727,11.686488584819179,13.794736707936137,9.962431373555573,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-144,0.81,8710000000.000013,0.5,3.0,22.153787732238847,1.6384,23.792187732238848,333.406768798828,8.560972752941705,9.873133890507097,7.275496453624271,1.0397374184201182,13.51627574497512,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-145 A,0.76,6989999999.999987,0.5,3.0,47.8512853288923,4.6656,52.5168853288923,90.9298095703125,9.07678462582278,10.471365834293172,7.73009934256226,1.0397374184201182,13.420645487670244,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-5817,0.9699999949084341,9699977859.343103,0.23421664424928643,3.0,14.392412459267845,3.5981028110073026,17.990515270275147,80.1375122070313,6.76274629230114,7.934942012088994,5.626870693358109,0.7739540626694048,13.564408509489288,2.6075461645047113,1.9837344536765813,1.428225593087137
TOI-3568,0.78,6100000000.000002,0.5,3.0,39.48133840863341,4.1616,43.64293840863341,197.383453369141,8.934709230309707,10.304003366778545,7.606221956774693,1.0397374184201182,13.362847200897429,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1420,0.9870007081522906,10699999925.482704,0.5,3.0,27.578447281086326,0.7744000000081124,28.352847281094437,201.883422851563,5.833659445971533,7.486585501280109,4.485015885118068,1.0397374184201182,13.606032088236653,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4342,0.6296,4999999999.999999,0.5,3.0,70.34726468107947,0.0,70.34726468107947,61.5346527099609,10.700611028829803,12.541966338715861,9.090625925426897,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-17,0.99,7800000000.000007,0.5,3.0,30.39511567430042,4.0,34.39511567430042,92.1583862304688,7.151949613938393,8.305622821364754,6.004040235503467,1.0397374184201182,13.470225331166107,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1333,1.4640000378467202,2330005090.4987965,0.37575822835780015,3.0,4.219154150236576,1.0547966053224078,5.2739507555589835,195.386734008789,5.200804544254172,6.208622135261453,4.20856960606351,0.9154956467779185,12.943791054131237,2.6075461645047113,1.9927022101360032,1.437193349546559
HD 207897,0.8208,4700000000.000006,0.5,3.0,38.31759719103929,4.494400000000001,42.81199719103929,28.2644424438477,8.651250451090363,9.97168425833576,7.359573811766058,1.0397374184201182,13.248741443927331,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4155,1.16,4999999999.999999,0.5,3.0,22.908270395920706,2.4336,25.341870395920708,237.261169433594,6.392261522786085,7.496122341705542,5.293768694478398,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1759,0.606,4999999999.999999,0.5,3.0,65.91852073052303,3.24,69.15852073052302,40.0820846557617,10.989467636070117,12.923343862100134,9.337739557672501,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
BD+05 4868 A,0.7,1000000.0,0.5,3.0,409.26428268620316,18.527533444444447,427.7918161306476,43.541446685791,7.538477527599753,9.205490949698483,6.023991255176265,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-5803,0.87,1000000.0,0.5,3.0,254.68925477930063,0.0,254.68925477930063,83.501953125,6.831182623015846,8.296019228545484,5.437916197682387,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-114,1.2890001131315254,1000000.0,0.5,2.2715822547883606,151.41168085468544,13.009340236686594,164.42102109137204,502.653259277344,5.438146978468417,6.601305499275337,4.2666899521216,0.909055831538095,8.71068626049976,1.9746259516824556,1.525279985016579,1.1051629650284958
WASP-154,0.8,1000000.0,0.5,3.0,256.07763203865517,1.44,257.51763203865517,224.864028930664,7.021717613092503,8.52211649457342,5.60570623029942,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4308,0.9,4999999999.999999,0.5,3.0,35.16050654639377,0.0,35.16050654639377,108.215522766113,8.020398299522583,9.249456282460024,6.803517737497696,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
NGTS-14 A,0.898,5900000000.000007,0.5,3.0,32.36558248274958,2.5600000000000005,34.92558248274958,316.479034423828,7.98249863126119,9.208728943569033,6.7680933685059586,1.0397374184201182,13.347435331501197,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 207496,0.8,520000000.00000036,0.5,3.0,40.378037586428256,2.6244000000000005,43.00243758642826,23.6382522583008,8.978596214451859,10.344355470331186,7.652355447505657,1.0397374184201182,12.293493788614377,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-3540 A,1.0810000071311883,1000000.0,0.5,3.0,161.36890181665936,7.437696160000001,168.80659797665936,274.914245605469,6.3634326096448675,7.753060879909809,5.020541185648506,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
NGTS-8,0.8899989692883579,12480001113.066126,0.5,3.0,26.546061346487797,1.0816000000171169,27.627661346504915,423.666198730469,7.608317121633198,8.81259564479668,6.4126860897762406,1.0397374184201182,13.674776217662936,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4329,1.5379999151747066,1000000.0,0.5,1.5488986514731986,124.55886735813336,28.88990123456802,153.44876859270138,686.844360351563,4.525287418618249,5.472863586293303,3.520046433496878,0.779167466590621,7.8487812858482595,1.3465596191404283,1.0533325117302457,0.7672095481444424
K2-369,0.7349999677089134,4999999999.999999,0.42407045006890387,3.0,27.71562772488197,6.9289074760622515,34.64453520094422,189.139434814453,9.36600725784159,10.817411153863448,7.980982674930306,0.9638078684890222,13.277845034966587,2.6075461645047113,1.9958954547422203,1.440386594152776
HD 209458,1.2299999864571423,3100014351.557613,0.4913411999890453,3.0,14.828156493686429,3.7070296132321325,18.535186106918562,48.0740623474121,6.187685776139567,7.251613511117547,5.131225960699913,1.0310786184091636,13.069423585163781,2.6075461645047113,2.0003417822289418,1.4448329216394977
TOI-6324,0.269,4999999999.999999,0.5,3.0,157.77810603193439,10.758400000000002,168.53650603193438,20.5567741394043,14.344950120034943,17.09605511618605,12.429885550312775,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2031 A,1.174,2000000306.4282777,0.2605642291058639,3.0,16.036131527258807,4.0090327593656285,20.045164286624434,276.495635986328,6.437334699786776,7.473817933209103,5.409365718728861,0.8003016475259823,12.879913899831855,2.6075461645047113,1.9850883475614471,1.4295794869720029
WASP-47,1.05799999674759,6500008261.850578,0.5,3.0,18.24480371121557,0.07840000001009755,18.32320371122567,267.247192382813,6.7890254909228975,7.914086237764044,5.669362421146303,1.0397374184201182,13.390653248544675,2.6075461645047113,2.000914094274466,1.4454052336850218
EPIC 206024342,0.928,4999999999.999999,0.46424695693405266,3.0,29.964412090667718,7.491102369176182,37.4555144598439,361.747497558594,7.7946157147685025,8.993642933727575,6.604415313021949,1.003984375354171,13.277845034966587,2.6075461645047113,1.9985509611399792,1.443042100550535
TOI-6255,0.353,4999999999.999999,0.5,3.0,130.9979300689253,6.5536,137.5515300689253,20.375545501709,13.450532812644722,15.963745041491181,11.595491305998555,1.0397374184201182,13.277845034966589,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-3593,1.015,1800000000.0000017,0.5,3.0,26.662579038194988,0.21529599999999996,26.877875038194986,224.643737792969,7.46396794336054,8.622829934128813,6.311078008295629,1.0397374184201182,12.831414676950585,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-66,1.1099999961417573,5000000090.540766,0.28752802258230986,3.0,7.16217624679168,1.7905439662852867,8.952720213076967,500.869384765625,6.464783684293076,7.532444827241735,5.403416233399642,0.8272654410024283,13.277845043750125,2.6075461645047113,1.9868705464550664,1.4313616858656222
K2-171,0.8915869949242164,4999999999.999999,0.17010663206326265,3.0,4.329949458820134,1.0824873606926966,5.4124368195128305,592.578491210938,7.831884989800853,9.005724851779107,6.663735067326012,0.709844050483381,13.277845034966587,2.6075461645047113,1.9810713237703739,1.4255624631809296
K2-64,0.741,4999999999.999999,0.5,3.0,31.660887149269964,0.0,31.660887149269964,479.703002929688,9.34309608473972,10.793502718480458,7.95934813326871,1.0397374184201182,13.277845034966585,2.6075461645047113,2.000914094274466,1.4454052336850218
