hostname,BP_RP_abs,G_abs,iso_mag_pred,mass_pred
K2-211,1.0475544028400012,5.705385275552457,5.331871125361479,0.8984125915297587
TOI-4515,0.9650270567100012,5.381007238834432,5.113857218209967,0.9279885736902129
HAT-P-53,0.7929318515770003,4.3728962063680115,4.68888622522618,1.0794547100033256
TOI-1695,2.260091818380001,8.862193474934518,8.315811832433909,0.454476184899243
TOI-6330,2.3321698367689994,9.139251061730864,8.501861811879914,0.41461337866612186
TIC 237913194,0.8474286810299994,4.506597318825554,4.877204313321615,1.0039130676072618
TOI-2120,2.999492222015,11.624704633571987,10.805474003523171,0.14047995173586958
NGTS-11,1.0869479811199998,5.803548877612618,5.448269169989099,0.888724057766847
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
TOI-125,0.9938256077999998,5.5079619532763076,5.189169985372479,0.9173930802796174
WASP-105,1.082728191460001,5.1797290215552945,5.4358007605018335,0.8897618810969009
WASP-18,0.6340020865000007,3.731317523512198,3.801690386324506,1.263904981788079
WASP-97,0.8607714787999985,4.537915444471555,4.897573868564619,0.9900979433213011
HIP 8152,0.8532488181000009,4.882928104887137,4.887444076358484,0.9968873482851979
HIP 8152,0.8532488181000009,4.882928104887137,4.887444076358484,0.9968873482851979
HIP 8152,0.8532488181000009,4.882928104887137,4.887444076358484,0.9968873482851979
HIP 8152,0.8532488181000009,4.882928104887137,4.887444076358484,0.9968873482851979
TOI-2152,1.0252891143999996,3.7371598394535077,5.271452032801765,0.9058171028697574
WASP-76,0.6931006174000007,3.0436738521060036,4.1243100779271,1.1976593381773388
WASP-181,0.8027963216699998,4.6279618082408405,4.7343371539473615,1.0685184903880267
HAT-P-60,0.7257511253999986,2.7882272967469515,4.3186047265182195,1.1574493529556664
TOI-849,0.9760508663100005,5.30292418839746,5.1426862243309355,0.9239327202685796
WASP-71,0.7598613400999987,2.8435269228980093,4.518554637344829,1.117064154812208
HIP 9618,0.8587763606999985,4.898700352918079,4.894887301592417,0.9918985914259941
